Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
09/10/2022 19:35,27.08,0.44,4.91,,-1024.56,-840.63,0,0.06,22.6,,23,2437,,BrewIQ,SHU IPA
09/10/2022 19:45,27.25,0.44,4.92,11.7,-1015.03,-830.14,0,0.06,22.6,,23,2423,,BrewIQ,SHU IPA
09/10/2022 19:55,27.42,0.44,4.92,,-1015.03,-830.14,0,0.06,22.6,,23,2423,,BrewIQ,SHU IPA
09/10/2022 20:05,27.58,0.44,4.92,,-1015.03,-830.14,0,0.06,22.5,,23,2428,,BrewIQ,SHU IPA
09/10/2022 20:15,27.75,0.44,4.91,11.6,-1005.5,-824.43,0,0.06,22.6,,23,2423,,BrewIQ,SHU IPA
09/10/2022 20:25,27.92,0.44,4.91,,-1005.5,-824.43,0,0.06,22.6,,23,2426,,BrewIQ,SHU IPA
09/10/2022 20:35,28.08,0.44,4.91,,-1005.5,-824.43,0,0.06,22.6,,23,2425,,BrewIQ,SHU IPA
09/10/2022 20:45,28.25,0.43,4.91,11.6,-1005.5,-824.43,0,0.06,22.6,,23,2430,,BrewIQ,SHU IPA
09/10/2022 20:55,28.42,0.44,4.91,,-1005.5,-824.43,0,0.06,22.6,,23,2429,,BrewIQ,SHU IPA
09/10/2022 21:05,28.58,0.44,4.91,,-1005.5,-824.43,0,0.06,22.6,,23,2429,,BrewIQ,SHU IPA
09/10/2022 21:15,28.75,0.44,4.91,12,-1043.62,-857.78,0,0.06,22.6,,23,2425,,BrewIQ,SHU IPA
09/10/2022 21:25,28.92,0.44,4.91,,-1043.62,-857.78,0,0.06,22.6,,23,2425,,BrewIQ,SHU IPA
09/10/2022 21:35,29.08,0.43,4.91,,-1043.62,-857.78,0,0.06,22.7,,23,2421,,BrewIQ,SHU IPA
09/10/2022 21:45,29.25,0.43,4.9,11.6,-1005.5,-824.43,0,0.06,22.7,,23,2422,,BrewIQ,SHU IPA
09/10/2022 21:55,29.42,0.43,4.91,,-1005.5,-824.43,0,0.07,22.7,,23,2423,,BrewIQ,SHU IPA
09/10/2022 22:05,29.58,0.44,4.91,,-1005.5,-824.43,0,0.06,22.6,,23,2428,,BrewIQ,SHU IPA
09/10/2022 22:15,29.75,0.44,4.91,11.5,-995.97,-816.8,0,0.07,22.6,,23,2429,,BrewIQ,SHU IPA
09/10/2022 22:25,29.92,0.43,4.91,,-995.97,-816.8,0,0.06,22.6,,23,2429,,BrewIQ,SHU IPA
09/10/2022 22:35,30.08,0.43,4.9,,-995.97,-816.8,0,0.06,22.7,,23,2426,,BrewIQ,SHU IPA
09/10/2022 22:45,30.25,0.43,4.91,11.4,-986.44,-807.27,0,0.06,22.7,,23,2426,,BrewIQ,SHU IPA
09/10/2022 22:55,30.42,0.43,4.91,,-986.44,-807.27,0,0.06,22.8,,23,2423,,BrewIQ,SHU IPA
09/10/2022 23:05,30.58,0.43,4.91,,-986.44,-807.27,0,0.06,22.7,,23,2427,,BrewIQ,SHU IPA
09/10/2022 23:15,30.75,0.43,4.91,11.4,-986.44,-807.27,0,0.06,22.8,,23,2425,,BrewIQ,SHU IPA
09/10/2022 23:25,30.92,0.43,4.91,,-986.44,-807.27,0,0.06,22.7,,23,2429,,BrewIQ,SHU IPA
09/10/2022 23:35,31.08,0.43,4.91,,-986.44,-807.27,0,0.06,22.8,,23,2423,,BrewIQ,SHU IPA
09/10/2022 23:45,31.25,0.42,4.91,11.3,-976.91,-798.69,0,0.06,22.8,,23,2425,,BrewIQ,SHU IPA
