hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
104.0,11.1,1.045,9.6,4.98,2073.0,0.34,SHU Lager
104.5,11.097,1.044,9.6,4.95,2083.121,0.35,SHU Lager
105.0,11.0,1.044,9.6,4.97,2078.0,0.35,SHU Lager
105.5,11.097,1.044,9.6,4.981,2082.485,0.35,SHU Lager
106.0,11.0,1.044,9.6,5.0,2083.0,0.34,SHU Lager
106.5,11.2,1.045,9.6,4.965,2079.97,0.35,SHU Lager
107.0,11.0,1.044,9.5,4.96,2079.0,0.35,SHU Lager
107.5,11.097,1.044,9.5,5.01,2074.939,0.35,SHU Lager
108.0,11.0,1.044,9.5,4.98,2077.0,0.35,SHU Lager
108.5,11.2,1.045,9.5,4.985,2073.606,0.35,SHU Lager
109.0,11.0,1.044,9.5,4.96,2078.0,0.35,SHU Lager
109.5,11.097,1.044,9.5,4.97,2082.606,0.35,SHU Lager
110.0,11.2,1.045,9.5,4.99,2075.0,0.35,SHU Lager
110.5,11.097,1.044,9.5,4.98,2080.97,0.35,SHU Lager
111.0,11.0,1.044,9.5,4.96,2084.0,0.35,SHU Lager
111.5,11.055,1.045,9.5,4.986,2083.03,0.35,SHU Lager
112.0,11.1,1.045,9.5,5.01,2072.0,0.34,SHU Lager
112.5,10.997,1.044,9.552,4.969,2079.03,0.35,SHU Lager
113.0,10.9,1.044,9.5,4.95,2083.0,0.35,SHU Lager
113.5,10.997,1.044,9.6,4.995,2078.0,0.35,SHU Lager
114.0,10.9,1.044,9.6,4.99,2076.0,0.35,SHU Lager
114.5,11.003,1.045,9.6,4.975,2080.061,0.345,SHU Lager
115.0,11.1,1.045,9.6,4.98,2077.0,0.34,SHU Lager
115.5,10.997,1.044,9.6,4.985,2078.03,0.35,SHU Lager
116.0,10.9,1.044,9.7,5.01,2075.0,0.35,SHU Lager
116.5,11.003,1.045,9.748,5.0,2070.333,0.35,SHU Lager
117.0,11.1,1.045,9.8,4.99,2073.0,0.35,SHU Lager
117.5,10.997,1.044,9.8,4.955,2077.0,0.35,SHU Lager
118.0,10.9,1.044,9.8,4.97,2065.0,0.34,SHU Lager
118.5,11.1,1.045,9.833,4.987,1885.0,0.34,SHU Lager
119.0,10.991,1.044,9.591,4.987,1806.091,0.34,SHU Lager
119.5,10.712,1.043,9.285,4.982,2063.758,0.35,SHU Lager
120.0,11.1,1.045,8.691,5.025,2044.727,0.365,SHU Lager
120.5,11.0,1.044,8.597,5.011,2085.303,0.37,SHU Lager
121.0,11.0,1.044,8.555,5.024,2079.364,0.375,SHU Lager
121.5,11.0,1.044,8.803,5.028,2091.606,0.37,SHU Lager
122.0,10.945,1.044,8.955,4.996,2079.545,0.365,SHU Lager
122.5,11.1,1.045,8.991,5.018,2076.97,0.37,SHU Lager
123.0,11.1,1.045,8.591,4.992,2047.273,0.37,SHU Lager
123.5,11.097,1.045,8.397,5.01,2059.091,0.37,SHU Lager
124.0,10.945,1.044,8.245,4.989,2064.727,0.38,SHU Lager
124.5,11.197,1.045,8.1,5.01,2053.394,0.38,SHU Lager
125.0,11.1,1.045,8.045,5.009,2035.636,0.38,SHU Lager
125.5,11.094,1.045,7.9,5.011,2042.091,0.37,SHU Lager
126.0,11.009,1.045,7.845,5.018,2048.273,0.375,SHU Lager
126.5,10.906,1.044,7.797,5.059,2048.061,0.38,SHU Lager
127.0,11.1,1.045,7.7,5.013,2051.636,0.375,SHU Lager
127.5,11.1,1.045,7.6,5.02,2045.0,0.38,SHU Lager
128.0,11.1,1.045,7.545,5.015,2049.909,0.38,SHU Lager
128.5,10.9,1.044,7.497,5.021,2052.03,0.38,SHU Lager
129.0,11.009,1.045,7.4,5.024,2055.727,0.38,SHU Lager
129.5,11.094,1.045,7.3,4.992,2056.879,0.38,SHU Lager
130.0,11.009,1.045,7.245,5.022,2054.636,0.38,SHU Lager
130.5,10.906,1.044,7.2,5.03,2056.939,0.38,SHU Lager
131.0,10.991,1.044,7.145,5.008,2055.545,0.38,SHU Lager
131.5,10.997,1.044,7.097,5.041,2054.061,0.38,SHU Lager
132.0,10.955,1.044,7.0,5.022,2057.636,0.38,SHU Lager
132.5,11.0,1.044,7.0,4.99,2058.97,0.38,SHU Lager
133.0,11.0,1.044,7.0,5.005,2060.182,0.38,SHU Lager
133.5,11.0,1.044,6.898,5.07,2061.955,0.38,SHU Lager
134.0,11.0,1.044,6.823,5.047,2059.699,0.384,SHU Lager
134.5,11.0,1.044,6.748,5.024,2057.444,0.388,SHU Lager
135.0,10.891,1.043,6.7,5.021,2052.727,0.39,SHU Lager
135.5,10.994,1.044,6.6,5.011,2051.212,0.39,SHU Lager
136.0,10.8,1.043,6.6,5.025,2057.455,0.385,SHU Lager
136.5,10.994,1.044,6.6,5.068,2059.0,0.39,SHU Lager
137.0,10.909,1.044,6.545,5.031,2058.455,0.39,SHU Lager
137.5,10.8,1.043,6.5,5.05,2054.091,0.39,SHU Lager
138.0,10.909,1.044,6.445,5.013,2056.455,0.39,SHU Lager
138.5,10.806,1.043,6.4,5.029,2055.03,0.39,SHU Lager
139.0,10.891,1.043,6.4,5.021,2056.545,0.39,SHU Lager
139.5,10.994,1.044,6.3,5.01,2055.97,0.39,SHU Lager
140.0,10.909,1.044,6.3,5.022,2055.545,0.39,SHU Lager
140.5,10.897,1.044,6.297,5.03,2057.0,0.39,SHU Lager
141.0,10.855,1.044,6.2,5.03,2057.0,0.39,SHU Lager
141.5,10.897,1.044,6.2,5.059,2061.061,0.39,SHU Lager
